Date,Market,Category,Type,Price,Amount,Total,Fee,Order Number,Base Total Less Fee,Quote Total Less Fee
2018-01-26 10:26:08,BCN/BTC,Exchange,Buy,0.00000060,3000.00000000,0.00180000,0.25%,7745761492,-0.00180000,2992.50000000
2018-01-26 10:08:06,BCN/BTC,Exchange,Buy,0.00000060,12244.95000000,0.00734697,0.15%,7745452801,-0.00734697,12226.58257500
2018-01-26 10:08:06,BCN/BTC,Exchange,Buy,0.00000060,100000.00000000,0.06000000,0.15%,7745399854,-0.06000000,99850.00000000
2018-01-26 10:03:33,BCN/BTC,Exchange,Buy,0.00000060,4000.00000000,0.00240000,0.25%,7745372881,-0.00240000,3990.00000000
2018-01-26 10:01:20,BCN/BTC,Exchange,Buy,0.00000060,4000.00000000,0.00240000,0.25%,7745324929,-0.00240000,3990.00000000
2018-01-26 09:51:09,BCN/BTC,Exchange,Buy,0.00000060,2229.00000000,0.00133740,0.25%,7745084170,-0.00133740,2223.42750000
2018-01-26 09:51:09,BCN/BTC,Exchange,Buy,0.00000060,271.00000000,0.00016260,0.25%,7745084170,-0.00016260,270.32250000
2018-01-26 09:48:59,BCN/BTC,Exchange,Buy,0.00000060,2500.00000000,0.00150000,0.25%,7745003251,-0.00150000,2493.75000000
2018-01-26 09:48:21,BCN/BTC,Exchange,Buy,0.00000060,2500.00000000,0.00150000,0.15%,7744968286,-0.00150000,2496.25000000
2018-01-26 09:40:03,BCN/BTC,Exchange,Buy,0.00000060,1300.00000000,0.00078000,0.25%,7744759495,-0.00078000,1296.75000000
2018-01-26 09:39:55,BCN/BTC,Exchange,Buy,0.00000060,1300.00000000,0.00078000,0.15%,7744740514,-0.00078000,1298.05000000
2018-01-26 09:39:55,BCN/BTC,Exchange,Buy,0.00000060,2500.00000000,0.00150000,0.15%,7744652602,-0.00150000,2496.25000000
2018-01-26 09:38:49,BCN/BTC,Exchange,Buy,0.00000061,2500.00000000,0.00152500,0.25%,7744715539,-0.00152500,2493.75000000
2018-01-26 09:38:15,BCN/BTC,Exchange,Buy,0.00000061,2500.00000000,0.00152500,0.25%,7744699555,-0.00152500,2493.75000000
2018-01-26 09:37:15,BCN/BTC,Exchange,Buy,0.00000061,2500.00000000,0.00152500,0.25%,7744637617,-0.00152500,2493.75000000
2018-01-26 09:37:09,BCN/BTC,Exchange,Buy,0.00000061,2500.00000000,0.00152500,0.15%,7744625629,-0.00152500,2496.25000000
2018-01-26 09:36:40,BCN/BTC,Exchange,Buy,0.00000061,2500.00000000,0.00152500,0.15%,7744584670,-0.00152500,2496.25000000
2018-01-26 08:35:06,BCN/BTC,Exchange,Buy,0.00000062,1500.00000000,0.00093000,0.25%,7743091165,-0.00093000,1496.25000000
2018-01-26 08:34:28,BCN/BTC,Exchange,Buy,0.00000062,1500.00000000,0.00093000,0.25%,7743083173,-0.00093000,1496.25000000
2018-01-26 08:26:05,BCN/BTC,Exchange,Buy,0.00000062,1500.00000000,0.00093000,0.25%,7742859397,-0.00093000,1496.25000000
2018-01-26 08:26:05,BCN/BTC,Exchange,Buy,0.00000062,24000.00000000,0.01488000,0.25%,7742858398,-0.01488000,23940.00000000
2018-01-26 08:25:58,BCN/BTC,Exchange,Buy,0.00000062,1500.00000000,0.00093000,0.15%,7742728528,-0.00093000,1497.75000000
2018-01-26 01:08:51,BCN/BTC,Exchange,Sell,0.00000063,8100.00000000,0.00510300,0.15%,7648270081,0.00509535,-8100.00000000
2018-01-26 00:12:15,BCN/BTC,Exchange,Sell,0.00000061,1500.00000000,0.00091500,0.15%,7730471797,0.00091363,-1500.00000000
2018-01-25 14:34:48,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723998277,0.00119700,-2000.00000000
2018-01-25 14:34:40,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723996279,0.00119700,-2000.00000000
2018-01-25 14:34:26,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723991284,0.00119700,-2000.00000000
2018-01-25 14:34:11,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723989286,0.00119700,-2000.00000000
2018-01-25 14:33:58,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723985290,0.00059850,-1000.00000000
2018-01-25 14:33:49,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723981294,0.00059850,-1000.00000000
2018-01-25 14:33:40,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723976299,0.00119700,-2000.00000000
2018-01-25 14:33:25,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723971304,0.00119700,-2000.00000000
2018-01-25 14:32:57,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723965310,0.00119700,-2000.00000000
2018-01-25 14:32:42,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723959316,0.00119700,-2000.00000000
2018-01-25 14:32:31,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723956319,0.00119700,-2000.00000000
2018-01-25 14:32:23,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723950325,0.00119700,-2000.00000000
2018-01-25 14:32:14,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723947328,0.00119700,-2000.00000000
2018-01-25 14:31:40,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723939336,0.00119700,-2000.00000000
2018-01-25 14:31:31,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723937338,0.00119700,-2000.00000000
2018-01-25 14:31:16,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723930345,0.00119700,-2000.00000000
2018-01-25 14:31:03,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723921354,0.00119700,-2000.00000000
2018-01-25 14:30:49,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723915360,0.00059850,-1000.00000000
2018-01-25 14:30:41,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723911364,0.00119700,-2000.00000000
2018-01-25 14:30:19,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723906369,0.00119700,-2000.00000000
2018-01-25 14:30:11,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723903372,0.00119700,-2000.00000000
2018-01-25 14:29:50,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723898377,0.00119700,-2000.00000000
2018-01-25 14:29:41,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723896379,0.00119700,-2000.00000000
2018-01-25 14:29:20,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723888387,0.00119700,-2000.00000000
2018-01-25 14:29:11,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723885390,0.00059850,-1000.00000000
2018-01-25 14:29:03,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723878397,0.00059850,-1000.00000000
2018-01-25 14:28:55,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723875400,0.00059850,-1000.00000000
2018-01-25 14:28:48,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723871404,0.00059850,-1000.00000000
2018-01-25 14:28:40,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723868407,0.00119700,-2000.00000000
2018-01-25 14:28:28,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723862413,0.00119700,-2000.00000000
2018-01-25 14:28:18,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723859416,0.00119700,-2000.00000000
2018-01-25 14:28:07,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723856419,0.00119700,-2000.00000000
2018-01-25 14:27:58,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723853422,0.00119700,-2000.00000000
2018-01-25 14:27:44,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723849426,0.00119700,-2000.00000000
2018-01-25 14:27:34,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723845430,0.00119700,-2000.00000000
2018-01-25 14:27:22,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723840435,0.00119700,-2000.00000000
2018-01-25 14:27:13,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723833442,0.00059850,-1000.00000000
2018-01-25 14:27:05,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723829446,0.00119700,-2000.00000000
2018-01-25 14:26:50,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723824451,0.00119700,-2000.00000000
2018-01-25 14:26:41,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723822453,0.00059850,-1000.00000000
2018-01-25 14:26:32,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723820455,0.00119700,-2000.00000000
2018-01-25 14:26:23,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723817458,0.00119700,-2000.00000000
2018-01-25 14:26:08,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723814461,0.00119700,-2000.00000000
2018-01-25 14:26:00,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723809466,0.00119700,-2000.00000000
2018-01-25 14:25:52,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723806469,0.00059850,-1000.00000000
2018-01-25 14:25:43,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723802473,0.00119700,-2000.00000000
2018-01-25 14:25:35,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723801474,0.00119700,-2000.00000000
2018-01-25 14:25:26,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723797478,0.00059850,-1000.00000000
2018-01-25 14:25:18,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723794481,0.00119700,-2000.00000000
2018-01-25 14:25:08,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723792483,0.00119700,-2000.00000000
2018-01-25 14:24:59,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723789486,0.00059850,-1000.00000000
2018-01-25 14:24:51,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723788487,0.00119700,-2000.00000000
2018-01-25 14:24:43,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723786489,0.00119700,-2000.00000000
2018-01-25 14:24:20,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723781494,0.00119700,-2000.00000000
2018-01-25 14:24:11,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723778497,0.00119700,-2000.00000000
2018-01-25 14:23:48,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723766509,0.00119700,-2000.00000000
2018-01-25 14:23:37,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723761514,0.00119700,-2000.00000000
2018-01-25 14:23:29,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723760515,0.00059850,-1000.00000000
2018-01-25 14:23:16,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723754521,0.00119700,-2000.00000000
2018-01-25 14:23:07,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723749526,0.00119700,-2000.00000000
2018-01-25 14:22:43,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723743532,0.00119700,-2000.00000000
2018-01-25 14:22:36,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723740535,0.00059850,-1000.00000000
2018-01-25 14:22:28,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723735540,0.00119700,-2000.00000000
2018-01-25 14:22:04,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723730545,0.00059850,-1000.00000000
2018-01-25 14:21:56,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723727548,0.00119700,-2000.00000000
2018-01-25 14:21:37,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723724551,0.00119700,-2000.00000000
2018-01-25 14:21:29,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723723552,0.00119700,-2000.00000000
2018-01-25 14:21:19,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723718557,0.00119700,-2000.00000000
2018-01-25 14:21:07,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723716559,0.00119700,-2000.00000000
2018-01-25 14:20:58,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723714561,0.00119700,-2000.00000000
2018-01-25 14:20:41,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723707568,0.00059850,-1000.00000000
2018-01-25 14:20:33,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723705570,0.00119700,-2000.00000000
2018-01-25 14:20:18,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723698577,0.00059850,-1000.00000000
2018-01-25 14:20:08,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723693582,0.00119700,-2000.00000000
2018-01-25 14:20:01,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723692583,0.00119700,-2000.00000000
2018-01-25 14:19:52,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723688587,0.00059850,-1000.00000000
2018-01-25 14:19:43,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723683592,0.00059850,-1000.00000000
2018-01-25 14:19:36,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723680595,0.00059850,-1000.00000000
2018-01-25 14:19:27,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723678597,0.00119700,-2000.00000000
2018-01-25 14:19:19,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723676599,0.00119700,-2000.00000000
2018-01-25 14:19:11,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723674601,0.00119700,-2000.00000000
2018-01-25 14:19:03,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723672603,0.00119700,-2000.00000000
2018-01-25 14:18:36,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723658617,0.00119700,-2000.00000000
2018-01-25 14:18:29,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723655620,0.00119700,-2000.00000000
2018-01-25 14:18:14,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723651624,0.00119700,-2000.00000000
2018-01-25 14:18:05,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723649626,0.00119700,-2000.00000000
2018-01-25 14:17:48,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723640635,0.00119700,-2000.00000000
2018-01-25 14:17:38,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723636639,0.00059850,-1000.00000000
2018-01-25 14:17:30,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723633642,0.00059850,-1000.00000000
2018-01-25 14:17:17,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723629646,0.00059850,-1000.00000000
2018-01-25 14:17:08,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723626649,0.00119700,-2000.00000000
2018-01-25 14:17:00,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723623652,0.00059850,-1000.00000000
2018-01-25 14:16:51,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723617658,0.00119700,-2000.00000000
2018-01-25 14:16:43,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723616659,0.00059850,-1000.00000000
2018-01-25 14:16:30,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723612663,0.00119700,-2000.00000000
2018-01-25 14:16:11,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723608667,0.00119700,-2000.00000000
2018-01-25 14:16:01,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723602673,0.00119700,-2000.00000000
2018-01-25 14:15:48,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723599676,0.00059850,-1000.00000000
2018-01-25 14:15:39,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723596679,0.00119700,-2000.00000000
2018-01-25 14:15:30,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723589686,0.00059850,-1000.00000000
2018-01-25 14:15:18,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723585690,0.00119700,-2000.00000000
2018-01-25 14:15:09,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723580695,0.00119700,-2000.00000000
2018-01-25 14:15:00,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723576699,0.00119700,-2000.00000000
2018-01-25 14:14:39,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723572703,0.00059850,-1000.00000000
2018-01-25 14:14:31,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723565710,0.00059850,-1000.00000000
2018-01-25 14:14:21,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723561714,0.00059850,-1000.00000000
2018-01-25 14:14:12,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723558717,0.00059850,-1000.00000000
2018-01-25 14:14:05,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723556719,0.00059850,-1000.00000000
2018-01-25 14:13:56,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723555720,0.00119700,-2000.00000000
2018-01-25 14:13:33,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723546729,0.00119700,-2000.00000000
2018-01-25 14:13:25,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723543732,0.00059850,-1000.00000000
2018-01-25 14:13:18,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723540735,0.00059850,-1000.00000000
2018-01-25 14:13:08,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723539736,0.00059850,-1000.00000000
2018-01-25 14:13:00,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723538737,0.00119700,-2000.00000000
2018-01-25 14:12:51,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723536739,0.00059850,-1000.00000000
2018-01-25 14:12:43,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723531744,0.00059850,-1000.00000000
2018-01-25 14:12:33,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723526749,0.00119700,-2000.00000000
2018-01-25 14:12:11,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723517758,0.00119700,-2000.00000000
2018-01-25 14:12:03,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723514761,0.00059850,-1000.00000000
2018-01-25 14:11:52,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723509766,0.00119700,-2000.00000000
2018-01-25 14:11:41,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723505770,0.00119700,-2000.00000000
2018-01-25 14:11:32,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723503772,0.00059850,-1000.00000000
2018-01-25 14:11:25,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723502773,0.00119700,-2000.00000000
2018-01-25 14:11:15,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723495780,0.00119700,-2000.00000000
2018-01-25 14:11:06,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723486789,0.00119700,-2000.00000000
2018-01-25 14:10:49,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723480795,0.00059850,-1000.00000000
2018-01-25 14:10:40,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723475800,0.00119700,-2000.00000000
2018-01-25 14:10:31,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723470805,0.00119700,-2000.00000000
2018-01-25 14:10:10,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723459816,0.00119700,-2000.00000000
2018-01-25 14:10:02,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.25%,7723456819,0.00119700,-2000.00000000
2018-01-25 14:09:50,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723453822,0.00059850,-1000.00000000
2018-01-25 14:09:40,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723446829,0.00059850,-1000.00000000
2018-01-25 14:09:33,BCN/BTC,Exchange,Sell,0.00000060,1000.00000000,0.00060000,0.25%,7723441834,0.00059850,-1000.00000000
2018-01-25 14:06:25,BCN/BTC,Exchange,Sell,0.00000060,2000.00000000,0.00120000,0.15%,7723255021,0.00119820,-2000.00000000
2018-01-25 11:50:37,BCN/BTC,Exchange,Sell,0.00000060,955.11022765,0.00057306,0.15%,7720076203,0.00057221,-955.11022765
2018-01-25 11:49:03,BCN/BTC,Exchange,Sell,0.00000060,13276.68333333,0.00796600,0.15%,7720076203,0.00795406,-13276.68333333
2018-01-25 11:46:47,BCN/BTC,Exchange,Sell,0.00000060,1203.60100299,0.00072216,0.15%,7720076203,0.00072108,-1203.60100299
2018-01-25 11:43:42,BCN/BTC,Exchange,Sell,0.00000060,9027.00100300,0.00541620,0.15%,7720076203,0.00540808,-9027.00100300
2018-01-25 11:42:52,BCN/BTC,Exchange,Sell,0.00000060,11153.12009562,0.00669187,0.15%,7720076203,0.00668184,-11153.12009562
2018-01-25 11:42:32,BCN/BTC,Exchange,Sell,0.00000060,37333.50199825,0.02240010,0.15%,7720076203,0.02236650,-37333.50199825
2018-01-25 11:42:16,BCN/BTC,Exchange,Sell,0.00000060,27050.98233916,0.01623058,0.15%,7720076203,0.01620624,-27050.98233916
2018-01-25 07:40:19,BCN/BTC,Exchange,Sell,0.00000060,516.00000000,0.00030960,0.15%,7717067215,0.00030914,-516.00000000
2018-01-25 05:09:36,BCN/BTC,Exchange,Sell,0.00000060,1484.47138334,0.00089068,0.15%,7714877407,0.00088935,-1484.47138334
2018-01-24 18:44:57,BCN/BTC,Exchange,Sell,0.00000059,1500.00000000,0.00088500,0.25%,7704247048,0.00088279,-1500.00000000
2018-01-24 18:44:48,BCN/BTC,Exchange,Sell,0.00000059,1500.00000000,0.00088500,0.25%,7704245050,0.00088279,-1500.00000000
2018-01-24 18:44:40,BCN/BTC,Exchange,Sell,0.00000059,1500.00000000,0.00088500,0.25%,7704244051,0.00088279,-1500.00000000
2018-01-24 18:44:30,BCN/BTC,Exchange,Sell,0.00000059,1500.00000000,0.00088500,0.25%,7704241054,0.00088279,-1500.00000000
2018-01-24 18:44:21,BCN/BTC,Exchange,Sell,0.00000059,1500.00000000,0.00088500,0.25%,7704239056,0.00088279,-1500.00000000
2018-01-24 18:44:03,BCN/BTC,Exchange,Sell,0.00000059,1500.00000000,0.00088500,0.25%,7704236059,0.00088279,-1500.00000000
2018-01-24 18:43:56,BCN/BTC,Exchange,Sell,0.00000059,1500.00000000,0.00088500,0.25%,7704228067,0.00088279,-1500.00000000
2018-01-24 18:43:41,BCN/BTC,Exchange,Sell,0.00000059,1500.00000000,0.00088500,0.25%,7704224071,0.00088279,-1500.00000000
2018-01-24 18:43:31,BCN/BTC,Exchange,Sell,0.00000059,1500.00000000,0.00088500,0.25%,7704221074,0.00088279,-1500.00000000
2018-01-24 18:43:18,BCN/BTC,Exchange,Sell,0.00000059,1500.00000000,0.00088500,0.25%,7704217078,0.00088279,-1500.00000000
2018-01-24 18:43:10,BCN/BTC,Exchange,Sell,0.00000059,1500.00000000,0.00088500,0.25%,7704214081,0.00088279,-1500.00000000
2018-01-24 18:43:02,BCN/BTC,Exchange,Sell,0.00000059,1500.00000000,0.00088500,0.25%,7704212083,0.00088279,-1500.00000000
2018-01-24 18:42:52,BCN/BTC,Exchange,Sell,0.00000059,1500.00000000,0.00088500,0.25%,7704207088,0.00088279,-1500.00000000
2018-01-24 18:42:41,BCN/BTC,Exchange,Sell,0.00000059,1500.00000000,0.00088500,0.25%,7704202093,0.00088279,-1500.00000000
2018-01-24 18:42:32,BCN/BTC,Exchange,Sell,0.00000059,1500.00000000,0.00088500,0.25%,7704201094,0.00088279,-1500.00000000
2018-01-24 18:42:23,BCN/BTC,Exchange,Sell,0.00000059,1500.00000000,0.00088500,0.25%,7704197098,0.00088279,-1500.00000000
